Proposal,Observation,Data Type,Intent,Instrument,Filter,Target Moving,Target Name,Polygon Boundary,Exposure Start,Exposure End,Exposure Length (m),Asteroids,Common Name,JPL Classification,JPL Radius (km),JPL Geo Albedo,JPL Phase Angle (Deg),JPL Sun-Asteroid Dist (AU),JPL Asteroid-JWST Dist (AU),JPL Midpoint (RA DEC),JPL Pos Rates (arcsec/hr),JPL Pos Uncertainty (arcsec),Readout Mode,Sub Array Configuation,Array Data Type,Dither Type,BrightSky Pix Numbers,Pixel Units,Flux Density (MJy/sr),Pixel Area (arcsec2/Pix),JPL Visual Magnitude (mag),JPL Surface Brightness (mag/arcsec2),Asteroid Flux (mJy),Flux Error %,Annulus / Img Median,S/N,JPL Asteroid Distance (pix),JPL Asteroid Distance (arcsec/exptime),JPL Center Offset (arcsec),Aperture NAN Perc,Annulus NAN Perc,Streak Flag,Datalabs
1282,jw01282009001_02101_00001_mirimage,image,science,MIRI/IMAGE,F1280W,No,V-HV-TAU-C,Polygon 69.68035145299973 26.184881761000003 69.64553887399975 26.182449810999998 69.64254077199979 26.213753519999987 69.6772779069998 26.216470072000007,2023-09-27 22:50:05.748,2023-09-27 22:55:02.677,5.1338,2008 EG37,-,Main-belt Asteroid,-,-,16.7887,3.2349,2.7124,(69.66935  26.1946),(6.478136  5.068092),0.113,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4221,0.0123,22.351,-,0.7565,5.0,1.0226,1078.7,5.2109,0.7038,0.3546,0.0,0.0,,True
1282,jw01282009001_02101_00002_mirimage,image,science,MIRI/IMAGE,F1280W,No,V-HV-TAU-C,Polygon 69.6806400350002 26.185448296000015 69.64582727499999 26.183016483999985 69.64282931099977 26.214320204000025 69.67756662799984 26.217036619999973,2023-09-27 22:56:53.684,2023-09-27 23:01:50.613,5.1338,2008 EG37,-,Main-belt Asteroid,-,-,16.7882,3.2349,2.7123,(69.66958  26.19476),(6.474434  5.067706),0.113,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4221,0.0123,22.351,-,0.7696,5.0,1.0224,1097.34,4.9864,0.7035,0.3379,0.0,0.0,,True
1282,jw01282009001_02101_00003_mirimage,image,science,MIRI/IMAGE,F1280W,No,V-HV-TAU-C,Polygon 69.68043203000022 26.184963995999983 69.64561941899998 26.18253212900002 69.64262140800004 26.213835845000002 69.67735857499974 26.216552315000023,2023-09-27 23:03:36.115,2023-09-27 23:08:33.044,5.1338,2008 EG37,-,Main-belt Asteroid,-,-,16.7876,3.2349,2.7122,(69.6698  26.19492),(6.470783  5.067325),0.113,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4221,0.0123,22.351,-,0.7856,5.0,1.0224,1120.22,5.0152,0.7032,0.3768,0.0,0.0,,True
1282,jw01282009001_02101_00004_mirimage,image,science,MIRI/IMAGE,F1280W,No,V-HV-TAU-C,Polygon 69.68072011400008 26.185530103999987 69.64590732800022 26.183098310999988 69.64290938400023 26.21440203299999 69.67764672699997 26.21711842899999,2023-09-27 23:10:21.235,2023-09-27 23:15:18.164,5.1338,2008 EG37,-,Main-belt Asteroid,-,-,16.7871,3.2349,2.7122,(69.67003  26.19508),(6.467107  5.066942),0.113,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4221,0.0123,22.35,-,0.7403,5.0,1.0235,1055.61,4.7815,0.703,0.3391,0.0,0.0,,True
1282,jw01282009001_04101_00001_mirimage,image,science,MIRI/IMAGE,F1280W,No,V-HV-TAU-C,Polygon 69.68035136500029 26.184881764000014 69.64553878400012 26.18244984400002 69.64254071600004 26.213753556000015 69.67727785300026 26.21647007800002,2023-09-27 23:21:49.490,2023-09-27 23:26:46.419,5.1338,2008 EG37,-,Main-belt Asteroid,-,-,16.7861,3.2349,2.7121,(69.67041  26.19534),(6.460862  5.066291),0.113,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4221,0.0123,22.35,-,0.785,5.0,1.022,1119.29,5.0152,0.7025,0.394,0.0,0.0,,True
1282,jw01282009001_04101_00002_mirimage,image,science,MIRI/IMAGE,F1280W,No,V-HV-TAU-C,Polygon 69.68064037200021 26.185448260999973 69.64582761500003 26.18301642800001 69.64282962800014 26.21432014600002 69.677566943 26.21703658199998,2023-09-27 23:28:31.858,2023-09-27 23:33:28.787,5.1338,2008 EG37,-,Main-belt Asteroid,-,-,16.7856,3.2349,2.712,(69.67063  26.1955),(6.457211  5.06591),0.113,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4221,0.0123,22.35,-,0.8195,5.0,1.023,1168.46,4.7815,0.7022,0.3897,0.0,0.0,,True
1282,jw01282009001_04101_00003_mirimage,image,science,MIRI/IMAGE,F1280W,No,V-HV-TAU-C,Polygon 69.68043231199974 26.184963987000017 69.64561970300028 26.182532109000007 69.64262167899992 26.213835824000014 69.6773588449998 26.21655230399998,2023-09-27 23:35:19.793,2023-09-27 23:40:16.722,5.1338,2008 EG37,-,Main-belt Asteroid,-,-,16.785,3.2349,2.7119,(69.67086  26.19566),(6.453509  5.065524),0.113,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4221,0.0123,22.35,-,0.7552,5.0,1.0214,1076.76,5.2109,0.702,0.3541,0.0,0.0,,True
1282,jw01282009001_04101_00004_mirimage,image,science,MIRI/IMAGE,F1280W,No,V-HV-TAU-C,Polygon 69.68072050900005 26.185530062999987 69.64590772600017 26.18309824299998 69.64290975200014 26.214401961999975 69.67764709199987 26.217118386000024,2023-09-27 23:42:04.977,2023-09-27 23:47:01.906,5.1338,2008 EG37,-,Main-belt Asteroid,-,-,16.7844,3.2349,2.7119,(69.67108  26.19582),(6.449832  5.065141),0.113,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4221,0.0123,22.35,-,0.7707,5.0,1.0219,1098.96,4.9864,0.7017,0.3638,0.0,0.0,,True
1282,jw01282009001_06101_00001_mirimage,image,science,MIRI/IMAGE,F1280W,No,V-HV-TAU-C,Polygon 69.6803514069998 26.18488177000003 69.64553882499985 26.182449868000017 69.64254077700001 26.213753581 69.67727791599982 26.21647008399998,2023-09-27 23:53:19.344,2023-09-27 23:58:16.273,5.1338,2008 EG37,-,Main-belt Asteroid,-,-,16.7835,3.2349,2.7118,(69.67146  26.19608),(6.443712  5.064503),0.113,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4221,0.0123,22.35,-,0.7831,5.0,1.0241,1116.57,4.7815,0.7013,0.3544,0.0,0.0,,True
1282,jw01282009001_06101_00002_mirimage,image,science,MIRI/IMAGE,F1280W,No,V-HV-TAU-C,Polygon 69.68064047399987 26.185448266999984 69.64582771599987 26.183016445000014 69.64282974100001 26.214320164000007 69.67756705599987 26.21703658899998,2023-09-28 00:00:04.528,2023-09-28 00:05:01.457,5.1338,2008 EG37,-,Main-belt Asteroid,-,-,16.783,3.2349,2.7117,(69.67168  26.19624),(6.440034  5.06412),0.113,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4221,0.0123,22.35,-,0.7632,5.0,1.0222,1088.16,4.9864,0.701,0.3382,0.0,0.0,,True
1282,jw01282009001_06101_00003_mirimage,image,science,MIRI/IMAGE,F1280W,No,V-HV-TAU-C,Polygon 69.68043242800019 26.184963988999982 69.64561981900016 26.182532119999994 69.64262180500022 26.213835835 69.67735896999972 26.216552306999986,2023-09-28 00:06:52.463,2023-09-28 00:11:49.392,5.1338,2008 EG37,-,Main-belt Asteroid,-,-,16.7824,3.2349,2.7116,(69.67191  26.1964),(6.436331  5.063734),0.113,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4221,0.0123,22.35,-,0.8057,5.0,1.0258,1148.8,4.9864,0.7007,0.3728,0.0,0.0,,True
1282,jw01282009001_06101_00004_mirimage,image,science,MIRI/IMAGE,F1280W,No,V-HV-TAU-C,Polygon 69.68072092200008 26.185530010000022 69.6459081420002 26.183098157999975 69.64291013299989 26.214401874000018 69.6776474689998 26.217118329000005,2023-09-28 00:13:40.399,2023-09-28 00:18:37.328,5.1338,2008 EG37,-,Main-belt Asteroid,-,-,16.7818,3.2349,2.7116,(69.67213  26.19656),(6.432629  5.063348),0.113,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4221,0.0123,22.35,-,0.7915,5.0,1.023,1128.55,4.9864,0.7005,0.3647,0.0,0.0,,True
1449,jw01449001001_02101_00001_mirimage,image,science,MIRI/IMAGE,F560W,Yes,ROMAN,Polygon 334.6775023179997 -10.615118135000007 334.64688279099994 -10.623846347999985 334.63773896700013 -10.593740457999996 334.6682211889999 -10.584750246000015,2022-06-16 18:33:05.360,2022-06-16 18:34:03.636,0.9713,1964 VY,2516 Roman,Main-belt Asteroid,2.204,.301,22.622,2.4611,1.874,(334.66012  -10.60879),(16.23979  5.479748),0.002,FASTR1,FULL,-32.0,CYCLING,1032 1024,MJy/sr,0.4496,0.0123,18.051,5.301,0.4134,5.0,1.0477,1690.6,Point,0.2774,0.3484,0.0,0.0,,True
1449,jw01449001001_02101_00002_mirimage,image,science,MIRI/IMAGE,F560W,Yes,ROMAN,Polygon 334.67881894699997 -10.613942092000006 334.6481995669999 -10.622670406000012 334.6390556750003 -10.59256454599998 334.6695377500003 -10.583574234000013,2022-06-16 18:37:01.264,2022-06-16 18:37:59.540,0.9713,1964 VY,2516 Roman,Main-belt Asteroid,2.204,.301,22.6216,2.4611,1.8739,(334.66042  -10.6087),(16.23755  5.478846),0.002,FASTR1,FULL,-32.0,CYCLING,1032 1024,MJy/sr,0.4496,0.0123,18.051,5.301,0.4279,5.0,1.0449,1749.65,Point,0.2774,0.3759,0.0,0.0,,True
1449,jw01449001001_02101_00003_mirimage,image,science,MIRI/IMAGE,F560W,Yes,ROMAN,Polygon 334.6813570660001 -10.612735180999978 334.6507378779999 -10.621463736000015 334.6415937770002 -10.59135794799998 334.6720756589999 -10.582367396000022,2022-06-16 18:40:57.103,2022-06-16 18:41:55.379,0.9713,1964 VY,2516 Roman,Main-belt Asteroid,2.204,.301,22.6213,2.4611,1.8739,(334.66072  -10.6086),(16.23531  5.477945),0.002,FASTR1,FULL,-32.0,CYCLING,1032 1024,MJy/sr,0.4496,0.0123,18.051,5.301,0.419,5.0,1.0459,1713.21,Point,0.2774,0.3735,0.0,0.0,,True
1522,jw01522002001_02101_00001_mirimage,image,science,MIRI/IMAGE,F560W,Yes,1998-BC1,Polygon 235.33968790300003 -19.196710701999997 235.35542133899992 -19.201686896 235.35029547000028 -19.21662208399998 235.33448073999992 -19.211692267000025,2022-07-14 10:21:08.722,2022-07-14 10:21:30.354,0.3605,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5008,3.564,2.8628,(235.33969  -19.2049),(-4.28332  0.737716),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.4474,0.01228,18.834,7.951,0.4117,5.0,1.0568,1025.68,Point,0.0261,0.1644,0.0,0.0,,True
1522,jw01522002001_02101_00002_mirimage,image,science,MIRI/IMAGE,F560W,Yes,1998-BC1,Polygon 235.338475537 -19.19608100299997 235.3542088840001 -19.201057276000025 235.34908295099984 -19.215992437999983 235.33326830900012 -19.211062540999993,2022-07-14 10:24:25.138,2022-07-14 10:24:46.770,0.3605,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5012,3.564,2.8628,(235.33963  -19.20489),(-4.28174  0.737328),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.4474,0.01228,18.834,7.951,0.4056,5.0,1.0517,1010.6,Point,0.0261,0.1929,0.0,0.0,,True
1522,jw01522002001_02101_00003_mirimage,image,science,MIRI/IMAGE,F560W,Yes,1998-BC1,Polygon 235.33953960099984 -19.195470394999973 235.35527292200027 -19.200446577000005 235.35014710400011 -19.21538176799999 235.3343324889999 -19.210451962000022,2022-07-14 10:27:45.906,2022-07-14 10:28:07.538,0.3605,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5016,3.564,2.8628,(235.33956  -19.20487),(-4.28012  0.736932),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.4474,0.01228,18.834,7.951,0.3978,5.0,1.0384,991.19,Point,0.0261,0.1835,0.0,0.0,,True
1522,jw01522002001_02101_00004_mirimage,image,science,MIRI/IMAGE,F560W,Yes,1998-BC1,Polygon 235.338900968 -19.195863388999996 235.35463430399983 -19.200839634000005 235.34950840700031 -19.21577480499998 235.33369377699998 -19.21084493599998,2022-07-14 10:31:05.778,2022-07-14 10:31:27.410,0.3605,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.502,3.564,2.8629,(235.33949  -19.20486),(-4.27851  0.736538),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.4474,0.01228,18.834,7.951,0.3908,5.0,1.0617,973.55,Point,0.0261,0.1898,0.0,0.0,,True
1522,jw01522002001_02103_00001_mirimage,image,science,MIRI/IMAGE,F770W,Yes,1998-BC1,Polygon 235.33937909799982 -19.196658568000014 235.35511254599976 -19.201634800000008 235.34998669399977 -19.216569979000028 235.3341719249999 -19.21164012899999,2022-07-14 10:36:05.156,2022-07-14 10:36:13.809,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5025,3.564,2.8629,(235.33938  -19.20485),(-4.2761  0.735947),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.2565,0.01228,18.834,7.951,4.0785,5.0,1.2571,3466.59,Point,0.0104,0.1649,0.0,0.0,,True
1522,jw01522002001_02103_00002_mirimage,image,science,MIRI/IMAGE,F770W,Yes,1998-BC1,Polygon 235.33817142300006 -19.196029486000015 235.35390477600018 -19.201005818999977 235.34877883600012 -19.215940964999973 235.3329641629999 -19.211011013999975,2022-07-14 10:39:09.476,2022-07-14 10:39:18.129,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5029,3.564,2.8629,(235.33932  -19.20484),(-4.27461  0.735583),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.2565,0.01228,18.834,7.951,4.0022,5.0,1.2458,3401.78,Point,0.0104,0.1779,0.0,0.0,,True
1522,jw01522002001_02103_00003_mirimage,image,science,MIRI/IMAGE,F770W,Yes,1998-BC1,Polygon 235.33924132600023 -19.195419894000004 235.3549746560001 -19.200396125999998 235.3498488430002 -19.215331305000017 235.3340341930002 -19.210401454,2022-07-14 10:42:13.796,2022-07-14 10:42:22.449,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5032,3.564,2.863,(235.33925  -19.20483),(-4.27313  0.73522),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.2565,0.01228,18.834,7.951,3.9017,5.0,1.2475,3316.32,Point,0.0104,0.157,0.0,0.0,,True
1522,jw01522002001_02103_00004_mirimage,image,science,MIRI/IMAGE,F770W,Yes,1998-BC1,Polygon 235.33860927200024 -19.195814041000013 235.35434261799995 -19.200790335 235.34921672600004 -19.215725493000022 235.33340206100004 -19.210795581,2022-07-14 10:45:14.660,2022-07-14 10:45:23.313,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5036,3.564,2.863,(235.33919  -19.20481),(-4.27167  0.734863),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.2565,0.01228,18.834,7.951,3.7254,5.0,1.2228,3166.48,Point,0.0104,0.1732,0.0,0.0,,True
1522,jw01522002001_02105_00001_mirimage,image,science,MIRI/IMAGE,F1000W,Yes,1998-BC1,Polygon 235.3390542240001 -19.19660709999998 235.35478721099986 -19.201583054999976 235.34966122400013 -19.21651834699999 235.33384693900004 -19.211588607999985,2022-07-14 10:50:42.595,2022-07-14 10:50:51.248,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5042,3.564,2.863,(235.33907  -19.2048),(-4.26902  0.734216),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.3442,0.01228,18.834,7.952,14.9082,5.0,1.4687,6561.22,Point,0.0104,0.1704,0.0,0.0,,True
1522,jw01522002001_02105_00002_mirimage,image,science,MIRI/IMAGE,F1000W,Yes,1998-BC1,Polygon 235.33784542799978 -19.19597808400002 235.35357831899992 -19.20095414100003 235.34845224100013 -19.215889398999977 235.33263805399994 -19.21095955699998,2022-07-14 10:53:46.019,2022-07-14 10:53:54.672,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5046,3.564,2.8631,(235.33901  -19.20479),(-4.26755  0.733854),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.3442,0.01228,18.834,7.952,14.1286,5.0,1.4192,6218.13,Point,0.0104,0.1847,0.0,0.0,,True
1522,jw01522002001_02105_00003_mirimage,image,science,MIRI/IMAGE,F1000W,Yes,1998-BC1,Polygon 235.338917973 -19.19536682499999 235.3546508389997 -19.20034278800002 235.34952487999988 -19.215278076999972 235.33371071800005 -19.21034832999999,2022-07-14 10:56:45.155,2022-07-14 10:56:53.808,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5049,3.564,2.8631,(235.33895  -19.20478),(-4.2661  0.733501),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.3442,0.01228,18.834,7.952,13.7675,5.0,1.4364,6059.2,Point,0.0104,0.2014,0.0,0.0,,True
1522,jw01522002001_02105_00004_mirimage,image,science,MIRI/IMAGE,F1000W,Yes,1998-BC1,Polygon 235.33828530699975 -19.195763176999996 235.35401819100005 -19.20073919600001 235.34889216099984 -19.21567446699997 235.33307798100003 -19.21074466299997,2022-07-14 10:59:46.019,2022-07-14 10:59:54.672,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5053,3.564,2.8631,(235.33889  -19.20477),(-4.26464  0.733144),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.3442,0.01228,18.834,7.952,13.2232,5.0,1.4164,5819.66,Point,0.0104,0.2067,0.0,0.0,,True
1522,jw01522002001_02107_00001_mirimage,image,science,MIRI/IMAGE,F1130W,Yes,1998-BC1,Polygon 235.33877412800018 -19.19655295100002 235.35450702900013 -19.201528947999996 235.3493810779999 -19.216464250000016 235.33356678 -19.211534432000022,2022-07-14 11:04:14.243,2022-07-14 11:04:22.896,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5058,3.564,2.8631,(235.33879  -19.20475),(-4.26248  0.732615),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,1.0812,0.01228,18.835,7.952,21.4242,5.0,1.4892,4217.46,Point,0.0104,0.172,0.0,0.0,,True
1522,jw01522002001_02107_00002_mirimage,image,science,MIRI/IMAGE,F1130W,Yes,1998-BC1,Polygon 235.337566853 -19.195924041999987 235.35329965799977 -19.200900138000023 235.34817362299992 -19.215835408000004 235.33235941900003 -19.210905491000005,2022-07-14 11:07:17.666,2022-07-14 11:07:26.319,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5061,3.564,2.8632,(235.33873  -19.20474),(-4.261  0.732253),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,1.0812,0.01228,18.835,7.952,20.7035,5.0,1.4465,4075.58,Point,0.0104,0.1843,0.0,0.0,,True
1522,jw01522002001_02107_00003_mirimage,image,science,MIRI/IMAGE,F1130W,Yes,1998-BC1,Polygon 235.33863599499995 -19.19531451099998 235.35436877600023 -19.20029051200001 235.34924286000023 -19.215225812000007 235.333428682 -19.210295991000002,2022-07-14 11:10:24.610,2022-07-14 11:10:33.263,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5065,3.564,2.8632,(235.33866  -19.20473),(-4.2595  0.731884),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,1.0812,0.01228,18.835,7.952,20.2268,5.0,1.5005,3981.73,Point,0.0104,0.1687,0.0,0.0,,True
1522,jw01522002001_02107_00004_mirimage,image,science,MIRI/IMAGE,F1130W,Yes,1998-BC1,Polygon 235.33800378999982 -19.195708579 235.35373658600008 -19.200684642000017 235.34861059199997 -19.215619922000002 235.33279639799989 -19.210690038000024,2022-07-14 11:13:26.306,2022-07-14 11:13:34.959,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5068,3.564,2.8632,(235.3386  -19.20472),(-4.25803  0.731526),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,1.0812,0.01228,18.835,7.952,19.5631,5.0,1.4236,3851.09,Point,0.0104,0.1886,0.0,0.0,,True
1522,jw01522002001_02109_00001_mirimage,image,science,MIRI/IMAGE,F1280W,Yes,1998-BC1,Polygon 235.33896398799973 -19.197408415999988 235.35469696099986 -19.202384350999974 235.34957092999983 -19.217319659000005 235.33375663499993 -19.21238990600001,2022-07-14 11:17:51.970,2022-07-14 11:18:00.623,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5073,3.564,2.8633,(235.33851  -19.2047),(-4.25589  0.731002),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.4106,0.01228,18.835,7.952,29.0197,5.0,1.7973,6935.17,Point,0.0104,0.1881,0.0,0.0,,True
1522,jw01522002001_02109_00002_mirimage,image,science,MIRI/IMAGE,F1280W,Yes,1998-BC1,Polygon 235.33775675600003 -19.196779740999986 235.35348963500013 -19.201755773000006 235.3483635199999 -19.216691049 235.33254931999988 -19.21176119900003,2022-07-14 11:20:55.394,2022-07-14 11:21:04.047,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5077,3.564,2.8633,(235.33844  -19.20469),(-4.25441  0.73064),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.4106,0.01228,18.835,7.952,28.0449,5.0,1.7067,6702.22,Point,0.0104,0.1728,0.0,0.0,,True
1522,jw01522002001_02109_00003_mirimage,image,science,MIRI/IMAGE,F1280W,Yes,1998-BC1,Polygon 235.33882655699998 -19.19617022999999 235.3545594129999 -19.201146160999986 235.3494334250003 -19.216081470000002 235.33361924799993 -19.21115172199998,2022-07-14 11:24:00.545,2022-07-14 11:24:09.198,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.508,3.564,2.8633,(235.33838  -19.20468),(-4.25292  0.730275),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.4106,0.01228,18.835,7.952,27.6594,5.0,1.7632,6610.08,Point,0.0104,0.1973,0.0,0.0,,True
1522,jw01522002001_02109_00004_mirimage,image,science,MIRI/IMAGE,F1280W,Yes,1998-BC1,Polygon 235.33819361399983 -19.196564113000015 235.35392648699994 -19.201540102999992 235.34880042299983 -19.216475392999985 235.33298622899977 -19.211545584999993,2022-07-14 11:27:04.865,2022-07-14 11:27:13.518,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5084,3.564,2.8633,(235.33831  -19.20467),(-4.25143  0.729911),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.4106,0.01228,18.835,7.952,26.8744,5.0,1.6704,6422.48,Point,0.0104,0.1716,0.0,0.0,,True
1522,jw01522002001_0210b_00001_mirimage,image,science,MIRI/IMAGE,F1500W,Yes,1998-BC1,Polygon 235.33937025899996 -19.198335294000028 235.35510339199976 -19.20331117899999 235.34997729899993 -19.218246480000026 235.3341629409999 -19.213316808999974,2022-07-14 11:31:38.337,2022-07-14 11:31:46.990,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5089,3.5641,2.8634,(235.33822  -19.20466),(-4.24923  0.729372),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.3604,0.01228,18.835,7.952,40.0877,5.0,1.8131,6675.61,Point,0.0104,0.1973,0.0,0.0,,True
1522,jw01522002001_0210b_00002_mirimage,image,science,MIRI/IMAGE,F1500W,Yes,1998-BC1,Polygon 235.338162172 -19.197705000000003 235.35389521099972 -19.202680978999997 235.34876903800017 -19.217616248999974 235.33295477400014 -19.21268648400001,2022-07-14 11:34:43.489,2022-07-14 11:34:52.142,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5093,3.5641,2.8634,(235.33816  -19.20465),(-4.24773  0.729006),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.3604,0.01228,18.835,7.952,38.0861,5.0,1.7825,6342.29,Point,0.0104,0.1918,0.0,0.0,,True
1522,jw01522002001_0210b_00003_mirimage,image,science,MIRI/IMAGE,F1500W,Yes,1998-BC1,Polygon 235.33923232899983 -19.19709518400002 235.35496534400008 -19.202071064000013 235.3498392959998 -19.21700636700001 235.33402505599983 -19.212076700000008,2022-07-14 11:37:47.809,2022-07-14 11:37:56.462,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5096,3.5641,2.8634,(235.33809  -19.20464),(-4.24625  0.728643),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.3604,0.01228,18.835,7.952,38.7259,5.0,1.7642,6448.83,Point,0.0104,0.1804,0.0,0.0,,True
1522,jw01522002001_0210b_00004_mirimage,image,science,MIRI/IMAGE,F1500W,Yes,1998-BC1,Polygon 235.33859989199988 -19.197489544000014 235.35433292500022 -19.20246548299999 235.34920680199974 -19.21740076599998 235.33339254500015 -19.212471042000015,2022-07-14 11:40:51.232,2022-07-14 11:40:59.885,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.51,3.5641,2.8635,(235.33803  -19.20463),(-4.24477  0.728281),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.3604,0.01228,18.835,7.952,38.254,5.0,1.7765,6370.25,Point,0.0104,0.1929,0.0,0.0,,True
1522,jw01522002001_0210d_00002_mirimage,image,science,MIRI/IMAGE,F1800W,Yes,1998-BC1,Polygon 235.33858443599985 -19.19860175200001 235.354317339 -19.203577689000017 235.34919134799992 -19.21851303899998 235.33337695599997 -19.213583200999974,2022-07-14 11:48:18.592,2022-07-14 11:48:27.245,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5108,3.5641,2.8635,(235.33787  -19.2046),(-4.24116  0.727398),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.4733,0.01228,18.835,7.952,57.497,5.0,1.5681,4640.75,Point,0.0103,0.1674,0.0,0.0,,True
1522,jw01522002001_0210d_00003_mirimage,image,science,MIRI/IMAGE,F1800W,Yes,1998-BC1,Polygon 235.33965369899985 -19.197991974000022 235.3553865770002 -19.202967817 235.35026070499993 -19.217903198000016 235.33444633900024 -19.212973453999986,2022-07-14 11:51:26.368,2022-07-14 11:51:35.021,0.1442,1998 BC1,-,Main-belt Asteroid,7.856,.082,13.5112,3.5641,2.8636,(235.33781  -19.20459),(-4.23965  0.727028),0.003,FASTR1,BRIGHTSKY,-32.0,4-POINT-SETS,512 512,MJy/sr,0.4733,0.01228,18.835,7.952,59.8951,5.0,1.5764,4834.31,Point,0.0103,0.1918,0.0,0.0,,True
